image,dullness,whiteness,average_pixel_width,image_size,temp_size,width,height
0164a9cfb-3.jpg,0.0,3.39,6.9091796875,19046,"(293, 400)",293,400
0164a9cfb-4.jpg,0.0,7.475,4.1259765625,23431,"(346, 400)",346,400
0164a9cfb-5.jpg,0.63,92.225,7.71484375,17755,"(315, 400)",315,400
0164a9cfb-6.jpg,0.0,77.965,6.884765625,20930,"(300, 400)",300,400
0164a9cfb-7.jpg,0.0,58.64,6.2255859375,25342,"(300, 400)",300,400
016dcf8d4-1.jpg,5.29,0.0,8.203125,25242,"(400, 300)",400,300
016dcf8d4-2.jpg,1.615,0.0,8.251953125,26439,"(400, 300)",400,300
016dcf8d4-3.jpg,2.74,0.0,6.396484375,21259,"(400, 300)",400,300
016dcf8d4-4.jpg,1.765,4.86,7.51953125,21327,"(400, 300)",400,300
016dcf8d4-5.jpg,23.12,3.63,6.591796875,22177,"(400, 300)",400,300
016dcf8d4-6.jpg,87.435,0.0,5.029296875,16285,"(400, 300)",400,300
0173c456c-1.jpg,0.0,7.145,6.298828125,50830,"(640, 480)",640,480
0173c456c-2.jpg,0.0,100.0,5.9814453125,35042,"(640, 480)",640,480
0173c456c-3.jpg,7.79,0.0,6.9580078125,20781,"(360, 480)",360,480
0173c456c-4.jpg,0.0,40.940000000000005,7.9345703125,21888,"(360, 480)",360,480
0173c456c-5.jpg,36.995,0.0,4.3212890625,22353,"(360, 480)",360,480
0173c456c-6.jpg,0.0,9.165,6.4453125,51959,"(640, 480)",640,480
0173c456c-7.jpg,0.0,0.0,6.4208984375,47860,"(640, 480)",640,480
0173c456c-8.jpg,0.0,6.765,7.2265625,31304,"(360, 480)",360,480
0173c456c-9.jpg,5.2,44.67,7.1533203125,32145,"(360, 480)",360,480
0178fe2f7-1.jpg,0.0,4.335,4.150390625,30751,"(400, 300)",400,300
0178fe2f7-2.jpg,0.0,3.49,4.1015625,29109,"(400, 300)",400,300
0178fe2f7-3.jpg,0.0,6.59,5.37109375,22997,"(400, 300)",400,300
0178fe2f7-4.jpg,0.0,6.1,5.322265625,28949,"(400, 300)",400,300
017d966eb-1.jpg,0.0,0.0,5.3466796875,10408,"(203, 360)",203,360
017d966eb-2.jpg,0.0,0.0,7.4951171875,15455,"(203, 360)",203,360
017d966eb-3.jpg,0.0,47.61,7.8857421875,32962,"(640, 360)",640,360
017d966eb-4.jpg,0.0,16.495,7.763671875,25346,"(640, 360)",640,360
017d966eb-5.jpg,6.25,0.0,8.154296875,29177,"(640, 360)",640,360
017eda6dc-1.jpg,0.0,20.41,9.3505859375,23613,"(400, 300)",400,300
017eda6dc-2.jpg,0.0,0.0,8.1787109375,21240,"(300, 400)",300,400
017eda6dc-3.jpg,0.0,0.0,7.7880859375,21968,"(300, 400)",300,400
017eda6dc-4.jpg,1.56,0.0,6.1767578125,21270,"(400, 300)",400,300
01802debf-1.jpg,0.0,0.0,7.080078125,14679,"(300, 400)",300,400
01802debf-2.jpg,0.0,0.0,7.91015625,24236,"(400, 300)",400,300
01802debf-3.jpg,1.875,0.0,6.25,28193,"(400, 300)",400,300
01802debf-4.jpg,0.0,0.0,1.5625,14814,"(400, 300)",400,300
01802debf-5.jpg,24.385,3.125,7.03125,29529,"(400, 300)",400,300
01802debf-6.jpg,0.0,0.0,8.3740234375,16456,"(400, 300)",400,300
01802debf-7.jpg,43.845,0.0,9.619140625,21547,"(400, 300)",400,300
01802debf-8.jpg,50.0,0.0,8.154296875,22466,"(400, 300)",400,300
01802debf-9.jpg,6.195,0.0,6.3232421875,15209,"(400, 300)",400,300
018188075-1.jpg,18.7,0.0,6.9091796875,16257,"(400, 300)",400,300
018188075-2.jpg,47.03,0.0,7.5439453125,14571,"(400, 300)",400,300
018188075-3.jpg,0.0,0.0,6.25,14521,"(400, 300)",400,300
018188075-4.jpg,35.215,0.0,8.447265625,15859,"(400, 300)",400,300
018188075-5.jpg,96.96000000000001,0.0,8.4716796875,16739,"(400, 300)",400,300
018cb4eaf-1.jpg,0.0,0.0,5.078125,37774,"(400, 400)",400,400
018e4d193-1.jpg,0.0,0.0,4.541015625,14175,"(270, 480)",270,480
018e4d193-2.jpg,2.205,0.0,6.689453125,21474,"(270, 480)",270,480
01919fe72-1.jpg,30.880000000000003,0.0,11.4990234375,56672,"(640, 480)",640,480
01919fe72-2.jpg,90.41,0.0,6.9580078125,50524,"(640, 480)",640,480
01919fe72-3.jpg,32.23,28.015,8.69140625,62071,"(640, 480)",640,480
01919fe72-4.jpg,22.21,0.0,8.203125,66769,"(640, 480)",640,480
01919fe72-5.jpg,21.84,1.725,11.8896484375,55194,"(640, 480)",640,480
01928bd13-1.jpg,2.325,0.0,6.2255859375,14228,"(400, 300)",400,300
01928bd13-2.jpg,27.62,0.0,4.3701171875,16766,"(400, 300)",400,300
01928bd13-3.jpg,1.74,0.0,4.443359375,15838,"(400, 300)",400,300
01928bd13-4.jpg,0.0,0.0,5.2978515625,16933,"(400, 300)",400,300
01958f464-1.jpg,0.0,93.12,6.8115234375,41942,"(640, 640)",640,640
01958f464-2.jpg,11.925,5.645,9.765625,84762,"(640, 640)",640,640
01958f464-3.jpg,5.555,25.0,7.0556640625,31212,"(360, 480)",360,480
01958f464-4.jpg,0.0,0.0,9.033203125,70099,"(640, 640)",640,640
01a07b591-1.jpg,0.0,0.0,3.7109375,35486,"(640, 425)",640,425
01a07b591-2.jpg,23.245,0.0,6.6162109375,47687,"(640, 425)",640,425
01a07b591-3.jpg,0.0,0.0,3.271484375,37211,"(640, 425)",640,425
01a07b591-4.jpg,0.0,0.0,3.6865234375,38348,"(640, 425)",640,425
01a07b591-5.jpg,0.0,0.0,5.2978515625,62993,"(640, 425)",640,425
01a7b719c-1.jpg,0.0,25.0,6.8359375,19529,"(300, 400)",300,400
01a7b719c-2.jpg,0.0,27.325,7.4462890625,17104,"(400, 300)",400,300
01a7b719c-3.jpg,0.0,0.0,4.98046875,23548,"(400, 300)",400,300
01a7b719c-4.jpg,42.45,0.0,5.7861328125,19197,"(400, 300)",400,300
01a7b719c-5.jpg,4.5,17.5,9.8388671875,20395,"(400, 300)",400,300
01a985b44-1.jpg,0.0,45.1,10.4736328125,64765,"(640, 640)",640,640
01a985b44-2.jpg,2.345,52.575,12.841796875,64190,"(640, 640)",640,640
01ac09f2a-1.jpg,0.0,0.0,5.8837890625,40472,"(640, 427)",640,427
01ac09f2a-2.jpg,0.0,0.0,4.8583984375,20472,"(320, 480)",320,480
01ac09f2a-3.jpg,0.0,0.0,8.837890625,28970,"(397, 480)",397,480
01ac09f2a-4.jpg,0.0,0.0,3.8330078125,34310,"(640, 427)",640,427
01ac09f2a-5.jpg,0.0,1.9,4.78515625,65659,"(640, 570)",640,570
01b167b92-1.jpg,0.0,0.0,7.861328125,19400,"(400, 300)",400,300
01b26743c-1.jpg,0.0,0.0,3.5400390625,15268,"(400, 300)",400,300
01b26743c-2.jpg,0.0,0.0,5.2734375,12933,"(400, 300)",400,300
01b26743c-3.jpg,0.0,0.0,5.517578125,14494,"(400, 300)",400,300
01b26743c-4.jpg,0.0,0.0,7.2021484375,11107,"(400, 300)",400,300
01b26743c-5.jpg,0.0,0.0,5.8349609375,16196,"(400, 300)",400,300
01b3356f5-1.jpg,0.0,0.0,8.251953125,13000,"(265, 400)",265,400
01b3356f5-2.jpg,1.96,0.0,8.49609375,13091,"(400, 265)",400,265
01b3356f5-3.jpg,0.0,0.0,8.7158203125,14432,"(400, 265)",400,265
01b3356f5-4.jpg,0.0,0.0,5.6396484375,12857,"(400, 265)",400,265
01b3356f5-5.jpg,0.0,0.0,6.689453125,12958,"(400, 265)",400,265
01b8e6c14-1.jpg,4.025,31.035,8.3251953125,16301,"(299, 400)",299,400
01ba4e94d-1.jpg,93.305,0.0,5.6640625,18510,"(300, 400)",300,400
01ba86830-1.jpg,48.75,23.905,10.2783203125,44088,"(640, 360)",640,360
01bcfcde8-1.jpg,0.0,0.0,5.078125,9134,"(240, 193)",240,193
01bcfcde8-2.jpg,0.0,0.0,4.58984375,7686,"(216, 181)",216,181
01bcfcde8-3.jpg,2.355,2.3,4.3212890625,28362,"(282, 320)",282,320
01bcfcde8-4.jpg,0.0,0.0,5.908203125,15317,"(252, 320)",252,320
01c202740-1.jpg,0.0,0.0,6.93359375,16281,"(400, 300)",400,300
01c202740-10.jpg,0.0,24.255,6.005859375,14122,"(400, 300)",400,300
01c202740-11.jpg,17.43,1.835,5.76171875,14833,"(400, 300)",400,300
01c202740-12.jpg,0.0,0.0,6.103515625,18593,"(400, 300)",400,300
01c202740-13.jpg,0.0,0.0,2.734375,14455,"(400, 300)",400,300
01c202740-14.jpg,0.0,0.0,9.3505859375,19020,"(400, 300)",400,300
01c202740-15.jpg,0.0,34.375,9.765625,20473,"(400, 300)",400,300
01c202740-16.jpg,0.0,31.165,7.2265625,17024,"(400, 300)",400,300
01c202740-17.jpg,0.0,0.0,4.78515625,16720,"(400, 300)",400,300
01c202740-18.jpg,0.0,1.485,7.71484375,19654,"(400, 300)",400,300
01c202740-2.jpg,0.0,10.55,7.568359375,20932,"(400, 300)",400,300
01c202740-3.jpg,19.255,0.0,7.666015625,17722,"(300, 400)",300,400
01c202740-4.jpg,2.48,6.55,8.2275390625,18529,"(300, 400)",300,400
01c202740-5.jpg,0.0,0.0,7.2265625,20389,"(300, 400)",300,400
01c202740-6.jpg,14.565,0.0,8.9599609375,22723,"(300, 400)",300,400
01c202740-7.jpg,7.965,0.0,8.5205078125,15815,"(300, 400)",300,400
01c202740-8.jpg,0.0,0.0,7.9833984375,17774,"(400, 300)",400,300
01c202740-9.jpg,0.0,0.0,5.0537109375,13752,"(400, 300)",400,300
01c3c09df-1.jpg,0.0,3.705,9.5458984375,12899,"(240, 320)",240,320
01c3c09df-2.jpg,0.0,6.22,9.1796875,11345,"(240, 320)",240,320
01c3c09df-3.jpg,0.0,27.06,7.9345703125,20934,"(240, 320)",240,320
01c3c09df-4.jpg,9.04,4.285,7.568359375,17675,"(240, 320)",240,320
01c62e03b-1.jpg,0.0,74.87,7.421875,37036,"(640, 426)",640,426
01c62e03b-2.jpg,0.33,47.905,5.9326171875,29271,"(270, 480)",270,480
01c62e03b-3.jpg,0.0,33.105,5.2978515625,27285,"(270, 480)",270,480
01c62e03b-4.jpg,0.0,50.0,5.4443359375,33679,"(270, 480)",270,480
01c62e03b-5.jpg,0.0,50.0,6.103515625,31897,"(270, 480)",270,480
01c6d3224-1.jpg,0.0,0.0,3.564453125,62161,"(640, 360)",640,360
01c6d3224-2.jpg,0.0,0.0,5.2734375,21136,"(203, 360)",203,360
01c6d3224-3.jpg,0.0,0.0,4.9072265625,21994,"(203, 360)",203,360
01c6d3224-4.jpg,0.0,0.0,5.6396484375,21001,"(203, 360)",203,360
01c6d3224-5.jpg,0.0,0.0,5.712890625,19914,"(203, 360)",203,360
01c7411ef-1.jpg,13.075,79.26,13.28125,28589,"(266, 400)",266,400
01ce66bd5-1.jpg,0.0,93.25,14.5263671875,30046,"(400, 400)",400,400
01ce66bd5-2.jpg,0.0,93.13499999999999,11.6455078125,30707,"(400, 400)",400,400
01ce66bd5-3.jpg,3.03,87.87,12.1826171875,33863,"(400, 400)",400,400
01ce66bd5-4.jpg,28.105,21.04,13.720703125,23248,"(288, 399)",288,399
01ce66bd5-5.jpg,3.025,96.255,12.158203125,36603,"(400, 400)",400,400
01d0a7f3f-1.jpg,0.0,0.0,7.080078125,13465,"(400, 300)",400,300
01d0a7f3f-2.jpg,0.0,4.69,6.2744140625,18615,"(400, 300)",400,300
01d0a7f3f-3.jpg,0.0,28.235,6.0791015625,16742,"(400, 300)",400,300
01d0a7f3f-4.jpg,0.0,0.0,6.4697265625,13202,"(400, 300)",400,300
01d0a7f3f-5.jpg,0.0,0.0,3.3203125,19357,"(400, 300)",400,300
01d0a7f3f-6.jpg,0.0,0.0,4.931640625,12562,"(400, 300)",400,300
01d0a7f3f-7.jpg,0.0,15.97,8.88671875,19769,"(400, 300)",400,300
01d0a7f3f-8.jpg,0.0,30.825,7.0068359375,15024,"(400, 300)",400,300
01d646ea8-1.jpg,3.225,0.0,9.47265625,21961,"(235, 479)",235,479
01d981c81-1.jpg,0.0,1.665,10.6201171875,29789,"(360, 480)",360,480
01d981c81-2.jpg,0.0,48.785,6.7626953125,23882,"(270, 480)",270,480
01d981c81-3.jpg,2.275,0.0,4.4677734375,69417,"(640, 360)",640,360
01d981c81-4.jpg,0.0,0.0,4.248046875,76196,"(640, 360)",640,360
01d981c81-5.jpg,4.84,0.0,2.4658203125,87037,"(640, 360)",640,360
01d981c81-6.jpg,0.0,0.0,6.982421875,63678,"(640, 360)",640,360
01d981c81-7.jpg,2.5,5.335,3.80859375,76418,"(640, 360)",640,360
01d981c81-8.jpg,1.98,22.22,3.125,45604,"(270, 480)",270,480
01da89f29-1.jpg,0.0,0.0,6.396484375,41628,"(640, 588)",640,588
01da89f29-2.jpg,0.0,18.235,8.9599609375,16188,"(203, 360)",203,360
01da89f29-3.jpg,20.08,1.805,7.51953125,39904,"(640, 360)",640,360
01da89f29-4.jpg,41.58,0.0,9.4970703125,37582,"(640, 360)",640,360
01da89f29-5.jpg,0.0,0.0,4.8095703125,18724,"(360, 480)",360,480
01dac4b22-1.jpg,0.0,0.0,6.6162109375,65929,"(640, 462)",640,462
01dc16c21-1.jpg,0.0,0.0,6.396484375,32713,"(480, 480)",480,480
01dc16c21-2.jpg,0.0,0.0,4.8583984375,27233,"(270, 480)",270,480
01dc16c21-3.jpg,15.0,0.0,8.203125,50329,"(640, 640)",640,640
01dd8880a-1.jpg,53.475,0.0,13.4765625,29643,"(320, 480)",320,480
01dd8880a-2.jpg,30.445,4.215,5.76171875,31903,"(320, 480)",320,480
01dd8880a-3.jpg,3.09,45.205,5.9326171875,26150,"(303, 480)",303,480
01dd8880a-4.jpg,0.0,0.0,5.9326171875,17051,"(340, 480)",340,480
01dd8880a-5.jpg,0.0,0.0,7.1533203125,20345,"(334, 480)",334,480
01dd8880a-6.jpg,3.47,74.05000000000001,6.689453125,28587,"(424, 480)",424,480
01dd8880a-7.jpg,0.0,72.025,7.0556640625,21197,"(381, 480)",381,480
01dd8880a-8.jpg,52.510000000000005,1.785,7.275390625,34541,"(430, 480)",430,480
01dd8880a-9.jpg,82.935,0.0,11.23046875,30263,"(320, 480)",320,480
01e4020da-1.jpg,0.0,0.0,8.49609375,35746,"(360, 480)",360,480
01e4020da-2.jpg,16.375,9.445,8.2275390625,32782,"(360, 480)",360,480
01e4020da-3.jpg,8.87,0.0,8.30078125,51258,"(360, 480)",360,480
01e4020da-4.jpg,5.95,1.58,8.9599609375,34841,"(360, 480)",360,480
01e410583-1.jpg,0.0,99.525,9.5458984375,40364,"(431, 480)",431,480
01e410583-10.jpg,0.0,0.0,4.4921875,33691,"(360, 480)",360,480
01e410583-11.jpg,11.16,0.0,4.58984375,41922,"(360, 480)",360,480
01e410583-12.jpg,23.945,49.635,6.93359375,25438,"(360, 480)",360,480
01e410583-13.jpg,6.48,44.94,9.228515625,42163,"(360, 480)",360,480
01e410583-14.jpg,7.475,32.835,8.3251953125,29801,"(360, 480)",360,480
01e410583-15.jpg,3.235,26.84,7.666015625,27669,"(346, 480)",346,480
01e410583-16.jpg,2.565,33.885,7.3974609375,28256,"(365, 480)",365,480
01e410583-17.jpg,0.0,23.77,8.447265625,41119,"(366, 479)",366,479
01e410583-18.jpg,0.0,0.0,3.1982421875,51976,"(365, 480)",365,480
01e410583-19.jpg,0.0,0.0,6.689453125,28199,"(360, 480)",360,480
01e410583-2.jpg,0.0,3.28,3.22265625,84367,"(640, 480)",640,480
01e410583-20.jpg,0.0,0.0,6.4453125,56363,"(639, 479)",639,479
01e410583-3.jpg,0.0,0.0,5.2001953125,35173,"(360, 480)",360,480
01e410583-4.jpg,0.0,0.0,6.6650390625,41518,"(360, 480)",360,480
01e410583-5.jpg,0.0,0.0,5.029296875,29667,"(360, 480)",360,480
01e410583-6.jpg,8.805,0.0,5.76171875,55347,"(360, 480)",360,480
01e410583-7.jpg,3.635,0.0,7.32421875,71619,"(640, 480)",640,480
01e410583-8.jpg,0.0,0.0,4.4921875,33691,"(360, 480)",360,480
01e410583-9.jpg,3.635,0.0,7.32421875,71619,"(640, 480)",640,480
01e517961-1.jpg,25.31,0.0,7.7880859375,49888,"(640, 524)",640,524
01e517961-2.jpg,42.99,0.0,7.568359375,50064,"(640, 480)",640,480
01e5d357f-1.jpg,0.0,0.0,7.666015625,24474,"(360, 480)",360,480
01e5d357f-2.jpg,4.135,0.0,3.1494140625,18808,"(360, 480)",360,480
01e5d357f-3.jpg,1.69,0.0,3.1005859375,22512,"(360, 480)",360,480
01e5d357f-4.jpg,4.135,0.0,3.1494140625,18808,"(360, 480)",360,480
01e5d357f-5.jpg,44.445,0.0,8.203125,23930,"(360, 480)",360,480
01e5e057b-1.jpg,2.175,0.0,7.4462890625,33925,"(360, 480)",360,480
01e6a888d-1.jpg,0.0,0.0,6.005859375,3567,"(120, 160)",120,160
01e6a888d-2.jpg,0.0,0.0,7.861328125,3940,"(120, 160)",120,160
01e78230b-1.jpg,36.114999999999995,8.96,6.6650390625,17099,"(301, 400)",301,400
01e78230b-2.jpg,46.2,16.935,8.59375,23945,"(301, 400)",301,400
01e93552a-1.jpg,12.28,6.14,8.1298828125,48110,"(640, 480)",640,480
01e93552a-2.jpg,13.215,0.0,7.861328125,48232,"(640, 480)",640,480
01ecd8b66-1.jpg,1.795,0.0,8.5693359375,28796,"(640, 360)",640,360
01ecd8b66-2.jpg,0.0,0.0,2.001953125,41037,"(640, 360)",640,360
01ecd8b66-3.jpg,2.44,0.0,4.19921875,28942,"(640, 360)",640,360
01f4746ef-1.jpg,58.825,0.0,9.6435546875,18797,"(278, 400)",278,400
01f4746ef-2.jpg,3.075,12.31,8.2275390625,16852,"(299, 400)",299,400
01f976ec9-1.jpg,30.505,0.0,10.4736328125,15996,"(399, 144)",399,144
01f976ec9-2.jpg,40.155,0.0,9.033203125,24416,"(400, 298)",400,298
01f976ec9-3.jpg,0.0,0.0,7.8857421875,20948,"(400, 298)",400,298
01f976ec9-4.jpg,10.12,7.575,8.6669921875,24469,"(400, 300)",400,300
01f976ec9-5.jpg,20.415,1.35,9.3994140625,23731,"(400, 300)",400,300
020cd1d50-1.jpg,0.0,33.85,4.150390625,15539,"(300, 400)",300,400
020cd1d50-2.jpg,0.0,3.845,9.3017578125,20695,"(300, 400)",300,400
020cd1d50-3.jpg,5.42,40.585,4.3212890625,16205,"(300, 400)",300,400
020cd1d50-4.jpg,1.64,42.045,4.4189453125,14995,"(300, 400)",300,400
020cd1d50-5.jpg,9.55,38.41,1.85546875,13618,"(400, 300)",400,300
020cd1d50-6.jpg,0.0,9.835,6.2744140625,25024,"(400, 300)",400,300
020cd1d50-7.jpg,0.0,2.31,7.51953125,23157,"(400, 300)",400,300
020cd1d50-8.jpg,0.0,0.0,5.6884765625,23669,"(400, 300)",400,300
020cd1d50-9.jpg,55.0,0.0,3.3447265625,15819,"(300, 400)",300,400
020fbbc9d-1.jpg,50.43,0.0,8.1787109375,17170,"(400, 337)",400,337
020fbbc9d-2.jpg,0.0,0.0,6.6650390625,12909,"(400, 332)",400,332
0211e2f2d-1.jpg,0.0,0.0,5.712890625,17116,"(270, 480)",270,480
0211e2f2d-2.jpg,46.295,6.42,7.1044921875,27010,"(360, 480)",360,480
0211e2f2d-3.jpg,5.675,10.625,7.9345703125,37305,"(480, 360)",480,360
02126e289-1.jpg,8.18,43.75,5.4931640625,53686,"(360, 480)",360,480
02126e289-2.jpg,5.355,0.0,9.130859375,41429,"(640, 480)",640,480
02126e289-3.jpg,5.225,0.0,8.740234375,33571,"(360, 480)",360,480
02126e289-4.jpg,0.0,44.18,6.5673828125,66651,"(640, 480)",640,480
02126e289-5.jpg,28.34,26.545,10.15625,74780,"(640, 480)",640,480
021b0b7bd-1.jpg,0.0,22.285,5.5419921875,18872,"(352, 336)",352,336
021c24928-1.jpg,0.0,0.0,7.2265625,49751,"(640, 635)",640,635
021c24928-2.jpg,0.0,0.0,6.689453125,43559,"(639, 495)",639,495
021c24928-3.jpg,1.15,0.0,6.54296875,30321,"(410, 480)",410,480
021c24928-4.jpg,0.0,0.0,6.689453125,43559,"(639, 495)",639,495
021cb10fb-1.jpg,26.025,30.58,8.447265625,21720,"(400, 320)",400,320
022429d5c-1.jpg,0.0,0.0,4.7607421875,54354,"(640, 480)",640,480
022429d5c-2.jpg,0.0,0.0,8.837890625,54177,"(640, 480)",640,480
022429d5c-3.jpg,0.0,0.0,7.5927734375,68069,"(640, 480)",640,480
022429d5c-4.jpg,2.345,0.0,6.201171875,46386,"(360, 480)",360,480
022429d5c-5.jpg,0.0,0.0,7.51953125,50396,"(640, 480)",640,480
022606901-1.jpg,2.99,1.78,7.51953125,32439,"(477, 480)",477,480
022606901-2.jpg,9.7,0.0,7.03125,22910,"(270, 480)",270,480
022606901-3.jpg,8.285,0.0,5.0048828125,23350,"(270, 480)",270,480
022606901-4.jpg,11.355,0.0,5.4931640625,62769,"(640, 628)",640,628
022606901-5.jpg,2.0,4.0,6.54296875,25898,"(270, 480)",270,480
022b37ea0-1.jpg,7.625,11.605,5.2734375,75227,"(640, 478)",640,478
022b37ea0-2.jpg,2.5,47.065,4.7607421875,71208,"(640, 478)",640,478
022b37ea0-3.jpg,7.515,5.555,3.7109375,82263,"(640, 478)",640,478
022b37ea0-4.jpg,0.0,0.0,6.2744140625,35401,"(640, 480)",640,480
022b37ea0-5.jpg,0.0,0.0,5.9326171875,29708,"(640, 480)",640,480
022b37ea0-6.jpg,1.595,0.0,5.712890625,29848,"(360, 480)",360,480
022b37ea0-7.jpg,0.0,4.76,8.59375,37843,"(360, 480)",360,480
022d2d16e-1.jpg,19.07,0.0,8.2763671875,34947,"(399, 282)",399,282
022d2d16e-2.jpg,16.685,0.0,9.9365234375,34506,"(400, 278)",400,278
022d2d16e-3.jpg,0.0,0.0,6.0791015625,27769,"(400, 286)",400,286
02387e247-1.jpg,0.0,0.0,6.8603515625,19575,"(360, 480)",360,480
02387e247-2.jpg,0.0,0.0,7.470703125,19929,"(360, 480)",360,480
02387e247-3.jpg,0.0,0.0,3.076171875,28296,"(360, 480)",360,480
023979a33-1.jpg,1.755,0.0,8.349609375,7725,"(127, 225)",127,225
023979a33-2.jpg,0.0,0.0,5.1513671875,19738,"(400, 225)",400,225
02401db5e-1.jpg,0.0,0.0,5.0048828125,12699,"(400, 300)",400,300
02401db5e-2.jpg,0.0,0.0,7.2265625,19069,"(400, 300)",400,300
02401db5e-3.jpg,0.0,0.0,8.349609375,21241,"(400, 300)",400,300
02401db5e-4.jpg,0.0,0.0,7.470703125,20056,"(400, 300)",400,300
0243911ea-1.jpg,6.275,0.0,5.37109375,26982,"(203, 360)",203,360
0243911ea-2.jpg,1.68,11.765,4.638671875,27855,"(203, 360)",203,360
0244298a9-1.jpg,0.0,0.0,5.9814453125,23687,"(360, 480)",360,480
0244298a9-2.jpg,0.0,0.0,4.6875,29819,"(360, 480)",360,480
0244298a9-3.jpg,0.0,0.0,4.3701171875,32296,"(360, 480)",360,480
02468e968-1.jpg,0.0,3.125,7.12890625,19234,"(400, 300)",400,300
02468e968-2.jpg,1.81,0.905,7.03125,18363,"(400, 300)",400,300
02468e968-3.jpg,0.0,0.0,3.955078125,18545,"(400, 300)",400,300
02468e968-4.jpg,0.0,0.0,4.443359375,18734,"(400, 300)",400,300
02468e968-5.jpg,0.0,0.0,6.0791015625,16009,"(400, 300)",400,300
024bc29f1-1.jpg,81.455,1.685,8.30078125,23246,"(300, 400)",300,400
024bc29f1-2.jpg,58.565,16.16,6.982421875,22140,"(300, 400)",300,400
0256cac2b-1.jpg,0.0,0.0,7.568359375,43837,"(640, 360)",640,360
02612ab95-1.jpg,3.75,0.0,5.908203125,46616,"(640, 480)",640,480
02612ab95-2.jpg,18.63,0.0,8.59375,54120,"(640, 480)",640,480
02612ab95-3.jpg,18.63,0.0,8.59375,54120,"(640, 480)",640,480
02612ab95-4.jpg,11.91,0.0,7.4462890625,44671,"(640, 480)",640,480
026c202c6-1.jpg,0.0,0.0,6.6650390625,22111,"(300, 400)",300,400
026c202c6-2.jpg,1.695,0.0,6.7138671875,20202,"(400, 331)",400,331
026c202c6-3.jpg,0.0,0.0,6.6650390625,18819,"(400, 321)",400,321
026c202c6-4.jpg,0.0,0.0,7.1044921875,23036,"(400, 351)",400,351
026c5716f-1.jpg,0.0,0.0,7.6416015625,28277,"(640, 360)",640,360
026c5716f-2.jpg,0.0,36.64,4.296875,31791,"(640, 419)",640,419
026c5716f-3.jpg,6.635,11.035,6.15234375,19487,"(297, 480)",297,480
026ebf139-1.jpg,0.0,0.0,6.4697265625,19586,"(270, 480)",270,480
027c23f6b-1.jpg,93.93,0.0,7.470703125,13797,"(400, 300)",400,300
027c23f6b-2.jpg,90.025,3.69,6.201171875,15334,"(400, 300)",400,300
02868b720-1.jpg,24.285,0.0,4.58984375,13567,"(203, 360)",203,360
02868b720-2.jpg,39.94,0.0,7.2021484375,14611,"(203, 360)",203,360
02868b720-3.jpg,22.1,0.0,4.541015625,84161,"(640, 598)",640,598
02868b720-4.jpg,24.575,0.0,6.9091796875,15279,"(203, 360)",203,360
02868b720-5.jpg,30.26,0.0,3.857421875,13970,"(203, 360)",203,360
0286dd665-1.jpg,0.0,0.0,9.814453125,34770,"(639, 426)",639,426
028d42a4b-1.jpg,4.545,0.0,7.5927734375,30078,"(399, 279)",399,279
028d42a4b-2.jpg,6.925,0.0,7.7880859375,27007,"(400, 289)",400,289
028d42a4b-3.jpg,2.205,6.62,6.4453125,13206,"(205, 400)",205,400
028d42a4b-4.jpg,14.955,0.0,5.712890625,17297,"(399, 278)",399,278
028d42a4b-5.jpg,0.0,0.0,6.15234375,16829,"(400, 292)",400,292
028d42a4b-6.jpg,0.0,0.0,6.396484375,12631,"(400, 232)",400,232
0291e8ca0-1.jpg,0.0,0.0,7.4951171875,51500,"(640, 640)",640,640
0291e8ca0-10.jpg,1.96,0.0,9.9365234375,61058,"(640, 640)",640,640
0291e8ca0-11.jpg,0.0,0.0,9.0087890625,56921,"(640, 640)",640,640
0291e8ca0-12.jpg,0.0,0.0,8.984375,52657,"(640, 640)",640,640
0291e8ca0-13.jpg,0.0,3.845,8.740234375,55269,"(640, 640)",640,640
0291e8ca0-14.jpg,0.0,0.0,7.763671875,49784,"(640, 640)",640,640
0291e8ca0-15.jpg,0.0,43.47,8.4228515625,75242,"(640, 640)",640,640
0291e8ca0-16.jpg,0.0,45.56,7.8125,72016,"(640, 640)",640,640
0291e8ca0-17.jpg,0.0,0.0,7.275390625,56732,"(640, 640)",640,640
0291e8ca0-18.jpg,0.0,0.0,7.0068359375,49613,"(640, 640)",640,640
0291e8ca0-19.jpg,0.0,0.0,8.8134765625,61708,"(640, 640)",640,640
0291e8ca0-2.jpg,0.0,0.0,9.9365234375,55762,"(640, 640)",640,640
0291e8ca0-20.jpg,0.0,0.0,4.58984375,50698,"(640, 640)",640,640
0291e8ca0-21.jpg,0.0,12.605,5.3955078125,74187,"(640, 640)",640,640
0291e8ca0-22.jpg,0.0,43.835,6.7138671875,71801,"(640, 640)",640,640
0291e8ca0-23.jpg,0.0,14.225,4.9072265625,78660,"(640, 640)",640,640
0291e8ca0-24.jpg,0.0,21.805,3.61328125,74379,"(640, 640)",640,640
0291e8ca0-25.jpg,0.0,0.0,6.982421875,61022,"(640, 640)",640,640
0291e8ca0-26.jpg,0.0,38.87,5.6640625,77344,"(640, 640)",640,640
0291e8ca0-27.jpg,1.925,4.65,9.5947265625,123563,"(640, 640)",640,640
0291e8ca0-28.jpg,0.0,0.0,10.0341796875,111478,"(640, 640)",640,640
